oid,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
16319,Hideaki Sava,Burtschick,1988,Guatemala,Midfield,Sport Club Internacional,Montreal,King Power Stadium,2013,Soung Alt
16320,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
16321,Noriyuki Audrey,Cun,1993,San,Midfield,S.C. Braga,Gelsenkirchen,Sporting Park,2014,Bernando Jesus
16322,Setsuo Gay,Preas,1980,South,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
16323,Dallas Chongkye,Timkovsky,1988,Panama,Forward,Juventus,Salvador,BMO Field,2012,IlYoung Giese
16324,Gennadi Ciprian,Kubicar,1995,Madrid,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Kazuhiko Claybrook
16325,Saydean Eiichi,Alpuente,1983,Asheville,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Sreenivas Wohr
16326,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
16327,Yatsutaka Oivind,Lebib,1998,Prague,Defender,Aalborg Boldspilklub,London,Anfield,2014,Rosangela Ketz
16328,Yasubumi Friedemann,Nobauer,1984,Louisville,Midfield,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
16329,Dhabaleswar Atilio,Rahmat,1988,Newark,Midfield,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
16330,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
16331,Krishnaprasad Hiu,Llewellyn,1984,Nassau,Midfield,ACF Fiorentina,Hamburg,Estadio da Luz,2012,Atsuyuki Jayaprakash
16332,Vishwani Konrad,Dingle,1983,Casper,Defender,Club Atletico Velez Sarsfield,Athens,Stadio Artemio Franchi,2014,Srikanth Chimia
16333,Woei Dongmo,Ogawa,1988,Aguascalientes,Defender,Boavista F.C.,Naples,Veltins-Arena,2014,Piera Faustini
16334,Shigeo Jitender,Ruckebusch,1997,Gainesville,Defender,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
16335,Gesine Tilmann,Cagman,1996,Corpus,Defender,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
16336,Ryoichi Ilan,Togni,1992,Vienna,Forward,FK Partizan,Orlando,White Hart Lane,2013,Ryouji Dare
16337,Yibei Yousong,Berthiaume,1989,Prague,Forward,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
16338,Masum Zhenbing,Kwasny,1982,Charleston,Midfield,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
16339,Gesine Tilmann,Cagman,1996,Corpus,Midfield,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
16340,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
16341,Sahin Owen,Palomar,1984,Monroe,Midfield,FC Midtjylland,Houston,Stade Louis II,2011,Mattan Edelhoff
16342,Wonhee Chrysantos,Cremilleux,1981,Melbourne,Defender,New York Red Bulls,Brasilia,San Siro Stadium,2011,Atsuyuki Jayaprakash
16343,Yooichi Hemant,Valette,1976,Amarillo,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2014,Piera Faustini
16344,Sahin Owen,Palomar,1984,Monroe,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2014,Torsten Fedou
16345,Jeroen Yiyun,Henriksson,1981,Tri,Midfield,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
16346,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
16347,Adhemar Yanni,Sittig,1991,Chicago,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
16348,Dongwook Valentyn,Schupeta,1975,Fayetteville,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
16349,Behcet Liu,Tomii,1991,Myrtle,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2013,Amandio Klosowski
16350,Hideaki Sava,Burtschick,1988,Guatemala,Midfield,New York Red Bulls,Brasilia,San Siro Stadium,2011,Atsuyuki Jayaprakash
16351,Devina Qutaibah,Schloegel,1997,Charleston,Goalkeeper,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
16352,Heiner Farahangiz,Weatherhead,1979,Louisville,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
16353,Ludomir Franziska,Hinnebusch,1989,White,Defender,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
16354,Giuliano Nobuhiko,Roeseler,1994,St,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Kazuhiko Claybrook
16355,Gernod Sowmitri,Harloff,1991,Monterrey,Forward,SV Werder Bremen,Barcelona,Boleyn Ground,2014,Sigenobu Bodagala
16356,Takenobu Leighton,Derby,1989,Savannah,Forward,Valencia CF,Munich,Stadio Olimpico,2011,Vagan Smallwood
16357,Petko Maogang,Usha,1986,Nice,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Sreenivas Wohr
16358,Basem Noemie,Ashish,1997,Windhoek,Midfield,ACF Fiorentina,Hamburg,Estadio da Luz,2012,Atsuyuki Jayaprakash
16359,Toshiro Ryouichi,Nekvinda,1976,Great,Midfield,FC Midtjylland,Houston,Stade Louis II,2011,Mattan Edelhoff
16360,Odysseas Iara,Batz,1980,Athens,Midfield,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
16361,Setsuo Gay,Preas,1980,South,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
16362,Petko Maogang,Usha,1986,Nice,Defender,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
16363,Jami Waqar,Longobardi,1988,Aguascalientes,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
16364,Eleftherios Maxwell,Bollman,1986,Brussels,Defender,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
16365,Yuiko Adele,Gnutzmann,1993,Beaumont,Forward,ACF Fiorentina,Hamburg,King Power Stadium,2013,Suranjan Sakurai
16366,Baoling Takehiro,Astor,1977,Gulfport,Defender,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
16367,Vishwani Konrad,Dingle,1983,Casper,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2012,Olavi Gurd
16368,Maggie Zhiqiang,Dabipi,1980,La,Defender,P.a.o.k Fc,Munich,Allianz Arena Olympic Stadium Munich,2012,Sreenivas Wohr
16369,Zicheng Yike,Clark,1983,Missoula,Goalkeeper,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
16370,Yuyan Ivailo,Yochum,1991,Great,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2011,Yki Villano
16371,Anke Ute,Weener,1995,Kiev,Defender,West Ham United F.C.,Solna,Balaidos,2013,Aiqun Levergood
16372,Zicheng Yike,Clark,1983,Missoula,Defender,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
16373,Ludomir Franziska,Hinnebusch,1989,White,Defender,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
16374,Rohan Sander,Rezende,1995,Providenciales,Midfield,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
16375,Christopher Stamos,Munster,1993,Berlin,Defender,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
16376,Gesine Tilmann,Cagman,1996,Corpus,Defender,VfL Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi Comparetto
16377,Zicheng Yike,Clark,1983,Missoula,Goalkeeper,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
16378,Yuka Prakash,Hopewell,1991,Tallahassee,Forward,Boavista F.C.,Hamburg,Estadio da Luz,2015,Duckyoung Padhye
16379,Gururaj Emilio,Mallorqui,1980,Santiago,Forward,Aik Solna,Mexico City,Vicente Calderon Stadium,2010,Shigetomo Abbas
16380,Osten Bian,Gotoda,1993,Wilmington,Midfield,Lille OSC,Munich,Allianz Arena Olympic Stadium Munich,2010,Robert Lally
16381,Mahmut Vyjayanti,Dedood,1984,Mobile,Goalkeeper,FK Partizan,Orlando,White Hart Lane,2012,Ravindra Grnarov
16382,Judy Brant,Prenel,1978,Worcester,Midfield,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
16383,Farzan Jakob,Onaga,1988,Huntington,Midfield,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
16384,Basem Noemie,Ashish,1997,Windhoek,Midfield,ACF Fiorentina,Hamburg,Estadio da Luz,2012,Atsuyuki Jayaprakash
16385,Gina Kenta,Besancenot,1976,Mobile,Forward,Seattle Sounders,Dortmund,Stadio San Paolo,2011,Aiqun Levergood
16386,Ramakant Elgin,Schachter,1990,Sun,Forward,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
16387,Catuscia Ivo,Miles,1984,Guaymas,Defender,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
16388,Otthein Naftaly,Hogan,1976,Salvador,Defender,Club Atletico Velez Sarsfield,Athens,Stadio Artemio Franchi,2014,Srikanth Chimia
16389,Tatuo Bongki,Scofield,1992,Birmingham,Forward,FC Bayern Munich,Seattle,San Siro Stadium,2014,Shigetomo Abbas
16390,Joe Myung,Coppola,1975,Ciudad,Midfield,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2014,Bon Kruiskamp
16391,Yibei Yousong,Berthiaume,1989,Prague,Forward,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
16392,Yuyan Ivailo,Yochum,1991,Great,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2011,Yki Villano
16393,Sara Jea,Villalba,1977,Cancun,Forward,Lille OSC,Munich,Allianz Arena Olympic Stadium Munich,2010,Robert Lally
16394,Giuliano Nobuhiko,Roeseler,1994,St,Forward,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2012,Olavi Gurd
16395,Steinar Sathis,Brugnano,1987,Tokyo,Goalkeeper,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
16396,Gesine Tilmann,Cagman,1996,Corpus,Defender,VfL Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi Comparetto
16397,Giuliano Nobuhiko,Roeseler,1994,St,Forward,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2012,Olavi Gurd
16398,Jim Jaak,Tchernykh,1990,Toulouse,Midfield,Juventus,Salvador,BMO Field,2012,IlYoung Giese
16399,Yadran Mechthild,Rayne,1983,South,Forward,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
16400,Maggie Zhiqiang,Dabipi,1980,La,Goalkeeper,SV Werder Bremen,Barcelona,Boleyn Ground,2014,Sigenobu Bodagala
16401,Hideaki Sava,Burtschick,1988,Guatemala,Midfield,New York Red Bulls,Brasilia,San Siro Stadium,2011,Atsuyuki Jayaprakash
16402,Ichiang Hanan,Kappner,1993,Lyon,Forward,Aik Solna,Mexico City,Vicente Calderon Stadium,2010,Shigetomo Abbas
16403,Hongbing Kevin,Nozaka,1977,Berlin,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Shyamala Gibbs
16404,Wendie Benson,Brunk,1996,Ouagadougou,Defender,Aalborg Boldspilklub,London,Anfield,2014,Rosangela Ketz
16405,Nalvo Shaygan,Handschuh,1996,Missoula,Defender,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
16406,Gesine Tilmann,Cagman,1996,Corpus,Midfield,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
16407,Martii Mischa,Matyska,1978,Pasco,Goalkeeper,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
16408,Siranush Maris,Kameda,1982,Gainesville,Midfield,FC Anzhi Makhachkala,Hamburg,King Power Stadium,2013,Robert Lally
16409,Gongzhu Youngmok,Kubicar,1979,Warsaw,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Henryk Kochs
16410,Sylvie Nathalie,Yang,1983,Long,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
16411,Cherri Toshiaki,Musselman,1984,Valdosta,Midfield,New York Red Bulls,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsuyuki Jayaprakash
16412,Yoshitomi Thoshiaki,Vafaie,1987,Tampa,Forward,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
16413,Clay Pawel,Kadar,1991,Sarasota,Defender,Royal Antwerp F.C.,Salvador,BMO Field,2011,Rashi Papadourakis
16414,Daisy Ryotaro,Felciano,1976,Milan,Midfield,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
16415,Rohan Sander,Rezende,1995,Providenciales,Midfield,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
16416,Yatsutaka Oivind,Lebib,1998,Prague,Defender,Aalborg Boldspilklub,London,Anfield,2014,Rosangela Ketz
16417,Joe Myung,Coppola,1975,Ciudad,Midfield,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2014,Bon Kruiskamp
16418,Osmar Norton,Gove,1975,Paris,Defender,Sport Club Internacional,Montreal,King Power Stadium,2011,Berardo Gerber
16419,Andres Yahya,Wolin,1980,Istanbul,Goalkeeper,SV Werder Bremen,Barcelona,Boleyn Ground,2014,Sigenobu Bodagala
16420,Gesine Tilmann,Cagman,1996,Corpus,Midfield,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
16421,Daisy Ryotaro,Felciano,1976,Milan,Goalkeeper,Lille OSC,Munich,Allianz Arena Olympic Stadium Munich,2010,Robert Lally
16422,Magne Chihping,Jungst,1990,Durban,Forward,FC Anzhi Makhachkala,Tokyo,BMO Field,2013,Robert Lally
16423,Xiaola Jinhwan,Steffan,1977,Chihuahua,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
16424,Mahmut Vyjayanti,Dedood,1984,Mobile,Goalkeeper,Valencia CF,Munich,Stadio Olimpico,2011,Veit Luks
16425,Saydean Eiichi,Alpuente,1983,Asheville,Forward,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
16426,Basem Noemie,Ashish,1997,Windhoek,Midfield,ACF Fiorentina,Hamburg,Estadio da Luz,2012,Atsuyuki Jayaprakash
16427,Ayal Waeil,Haining,1981,Wichita,Goalkeeper,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
16428,Bienvenido Hussein,Benaini,1992,Washington,Midfield,FC Bayern Munich,Seattle,San Siro Stadium,2015,Atsufumi Comparetto
16429,Dhabaleswar Atilio,Rahmat,1988,Newark,Midfield,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
16430,Andres Yahya,Wolin,1980,Istanbul,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2014,Piera Faustini
16431,Anandeep Marinus,Balboni,1994,Guangzhou,Midfield,Borussia Monchengladbach,Hamburg,Estadio da Luz,2012,Jeremy Cantu
16432,Maggie Zhiqiang,Dabipi,1980,La,Defender,P.a.o.k Fc,Munich,Allianz Arena Olympic Stadium Munich,2012,Sreenivas Wohr
16433,Ayal Waeil,Haining,1981,Wichita,Goalkeeper,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
16434,Ruck Williams,Leenaerts,1995,Nice,Midfield,Grasshopper Club Zurich,Moscow,Gerhard Hanappi Stadium,2015,Olavi Gurd
16435,Boyan Witold,Symes,1986,Vail,Midfield,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2013,Jeremy Cantu
16436,Shigeo Jitender,Ruckebusch,1997,Gainesville,Defender,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
16437,Lorrin Kazuki,Gabalda,1991,Veracruz,Forward,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
16438,Laird Capers,Aigrain,1990,Vail,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
16439,Judy Brant,Prenel,1978,Worcester,Midfield,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
16440,Otthein Naftaly,Hogan,1976,Salvador,Midfield,FC Dinamo Bucuresti,Hamburg,Amsterdam Arena,2013,Mattan Edelhoff
16441,Myla Nikolaus,Goni,1995,Budapest,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2011,Yki Villano
16442,Anya Itaru,Ghezal,1977,Orlando,Defender,VfL Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi Comparetto
16443,Tatsuro Kamaljit,Specker,1994,Shreveport,Forward,S.C. Braga,Gelsenkirchen,Sporting Park,2014,Bernando Jesus
16444,Lundy Bharathi,Remp,1979,Elko,Defender,FC Bayern Munich,Seattle,San Siro Stadium,2014,Shigetomo Abbas
16445,Peteris Yusuf,Maxson,1989,Tokyo,Midfield,ACF Fiorentina,Hamburg,Estadio da Luz,2012,Atsuyuki Jayaprakash
16446,Dagmar Marilde,Shackel,1985,Memphis,Defender,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
16447,Ayal Waeil,Haining,1981,Wichita,Goalkeeper,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
16448,Wonhee Chrysantos,Cremilleux,1981,Melbourne,Defender,New York Red Bulls,Brasilia,San Siro Stadium,2011,Atsuyuki Jayaprakash
16449,Yerucham Yunming,Berrebi,1990,Dallas,Defender,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2012,Zhouhui Rubio
16450,Woei Dongmo,Ogawa,1988,Aguascalientes,Defender,Boavista F.C.,Naples,Veltins-Arena,2014,Piera Faustini
16451,Steinar Sathis,Brugnano,1987,Tokyo,Goalkeeper,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
16452,Mahmut Vyjayanti,Dedood,1984,Mobile,Goalkeeper,Valencia CF,Munich,Stadio Olimpico,2011,Veit Luks
16453,Dagmar Marilde,Shackel,1985,Memphis,Defender,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
16454,Surapol Yechezkel,Noltemeier,1984,Reno,Midfield,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
16455,Laird Capers,Aigrain,1990,Vail,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
16456,Ayal Waeil,Haining,1981,Wichita,Goalkeeper,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
16457,Pitro Melek,Poulin,1975,Buffalo,Midfield,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
16458,Gesine Tilmann,Cagman,1996,Corpus,Defender,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
16459,Daisy Ryotaro,Felciano,1976,Milan,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
16460,Yooichi Hemant,Valette,1976,Amarillo,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2014,Piera Faustini
16461,Kioumars Junbo,Kavvadias,1990,Beaumont,Forward,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
16462,Hichum Ashok,Leifker,1984,Monroe,Goalkeeper,VfL Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi Comparetto
16463,Klaus Nicu,Strevell,1979,Roanoke,Forward,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
16464,Jinsei Ranjeev,Blix,1983,Cozumel,Midfield,Wolverhampton Wanderers Football Club,Dortmund,Stadio San Paolo,2013,Sigenobu Bodagala
16465,Graham Kukhamay,McCain,1989,Barcelona,Midfield,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Masum Kasprzak
16466,Takenobu Leighton,Derby,1989,Savannah,Defender,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
16467,Graham Kukhamay,McCain,1989,Barcelona,Midfield,Seattle Sounders,Dortmund,Stadio San Paolo,2013,Nabih Rios
16468,Abdalla Susannne,Hoare,1982,Gulfport,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
16469,Rudie Subbu,Hermanns,1992,Sao,Midfield,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
16470,Myla Nikolaus,Goni,1995,Budapest,Midfield,Valencia CF,Munich,Stadio Olimpico,2011,Veit Luks
16471,Fortune Orestes,Waack,1989,Cape,Forward,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
16472,Bhuwan Percy,Bouabdallah,1984,Guangzhou,Forward,VfL Wolfsburg,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsufumi Comparetto
16473,Anandeep Marinus,Balboni,1994,Guangzhou,Midfield,Borussia Monchengladbach,Hamburg,Estadio da Luz,2012,Jeremy Cantu
16474,Osmar Norton,Gove,1975,Paris,Defender,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
16475,Tatuo Bongki,Scofield,1992,Birmingham,Forward,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Shyamala Gibbs
16476,Sylvie Nathalie,Yang,1983,Long,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
16477,Dallan Yoshioki,Nuzman,1990,Casper,Midfield,FC Anzhi Makhachkala,Hamburg,King Power Stadium,2013,Robert Lally
16478,Lundy Bharathi,Remp,1979,Elko,Forward,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
16479,Behcet Liu,Tomii,1991,Myrtle,Forward,FC Midtjylland,Houston,Stade Louis II,2011,Mattan Edelhoff
16480,Sarangan Sreerama,Borgelt,1994,Baltimore,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
16481,Ryoichi Ilan,Togni,1992,Vienna,Midfield,Juventus,Salvador,BMO Field,2012,IlYoung Giese
16482,Mehryar Judi,Favre,1995,Amarillo,Midfield,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
16483,Yatsutaka Oivind,Lebib,1998,Prague,Defender,Aalborg Boldspilklub,London,Anfield,2014,Rosangela Ketz
16484,Sarangan Sreerama,Borgelt,1994,Baltimore,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2011,Yki Villano
16485,Guardian Yongjoon,Pierro,1994,Chattanooga,Defender,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
16486,Huu Shian,Abraham,1988,Albuquerque,Midfield,Boavista F.C.,Naples,Veltins-Arena,2014,Piera Faustini
16487,Izak Monte,Mattison,1992,Budapest,Midfield,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
16488,Rastislav Stevo,Bellosta,1976,Cozumel,Forward,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2011,Xiaolei Ronchette
16489,Gururaj Emilio,Mallorqui,1980,Santiago,Forward,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
16490,Zicheng Yike,Clark,1983,Missoula,Defender,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
16491,Setsuo Gay,Preas,1980,South,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
16492,Drago Slava,Rael,1995,Dakar,Goalkeeper,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
16493,Cherri Toshiaki,Musselman,1984,Valdosta,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
16494,Zhili Vinay,Molzberger,1981,Florence,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
16495,Jialin Sartaj,Vinay,1995,Santiago,Midfield,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
16496,Graham Kukhamay,McCain,1989,Barcelona,Midfield,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Vagan Smallwood
16497,Mejar Congxiao,Farrag,1994,Sao,Midfield,FC Anzhi Makhachkala,Hamburg,King Power Stadium,2013,Robert Lally
16498,Masahisa Prabhav,Blaschek,1980,Indianapolis,Midfield,FC Nordsjelland,Moscow,Estadio da Luz,2011,Cees Gunal
16499,Murat Luc,Kusakabe,1993,Cody,Midfield,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2012,Srikanth Chimia
16500,Hongsing Marla,Kubicka,1993,Barcelona,Goalkeeper,Montpellier HSC,Recife,Stade Velodrome,2013,Bernando Jesus
16501,Omer Ponnarasu,Savaria,1976,Vancouver,Midfield,FC Dinamo Bucuresti,Hamburg,Amsterdam Arena,2013,Mattan Edelhoff
16502,Alfred Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia Monchengladbach,Cardiff,St James  Park,2012,Jeremy Cantu
16503,Hayo Laks,Hooghiemstra,1986,Memphis,Goalkeeper,A.C. Perugia Calcio,Solna,Donbass Arena,2014,Nabih Rios
16504,Saydean Eiichi,Alpuente,1983,Asheville,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Sreenivas Wohr
16505,Hideaki Sava,Burtschick,1988,Guatemala,Defender,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
16506,Saydean Eiichi,Alpuente,1983,Asheville,Forward,FC Anzhi Makhachkala,Hamburg,King Power Stadium,2013,Robert Lally
16507,Roger Kazi,Kraetzl,1990,Macon,Midfield,Sport Club Internacional,Montreal,King Power Stadium,2011,Berardo Gerber
16508,Cherri Toshiaki,Musselman,1984,Valdosta,Midfield,New York Red Bulls,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsuyuki Jayaprakash
16509,Maggie Zhiqiang,Dabipi,1980,La,Defender,P.a.o.k Fc,Munich,Allianz Arena Olympic Stadium Munich,2012,Sreenivas Wohr
16510,Otthein Naftaly,Hogan,1976,Salvador,Defender,Club Atletico Velez Sarsfield,Athens,Stadio Artemio Franchi,2014,Srikanth Chimia
16511,Vassilios Rildo,Cippico,1997,Green,Forward,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
16512,Lorrin Kazuki,Gabalda,1991,Veracruz,Midfield,Delfino Pescara 1936,Orlando,King Power Stadium,2012,Robbert Flach
