_tid_,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
11170,theordore zhaoqian,devroye,1991,lexington,defender,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
11171,rahim barton,kawakami,1993,billings,defender,fk partizan,orlando,white hart lane,2013,ryouji dare
11172,otthein naftaly,hogan,1976,salvador,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
11173,gongzhu youngmok,kubicar,1979,warsaw,midfield,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
11174,jeroen yiyun,henriksson,1981,tri,midfield,juventus,salvador,bmo field,2010,masum kasprzak
11175,kazumiti pin,ziavras,1980,orange,defender,montpellier hsc,recife,stade velodrome,2013,bernando jesus
11176,mehryar judi,favre,1995,amarillo,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
11177,andres yahya,wolin,1980,istanbul,goalkeeper,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
11178,alfred giovanni,larab,1990,colorado,goalkeeper,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
11179,yasubumi friedemann,nobauer,1984,louisville,midfield,juventus,salvador,bmo field,2010,masum kasprzak
11180,maggie zhiqiang,dabipi,1980,la,goalkeeper,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
11181,jacob efthimis,guoxing,1986,appleton,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
11182,athushi belli,gull,1977,key,defender,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
11183,xiaocheng beth,guerriero,1980,harrisburg,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
11184,errol cetin,fabrizio,1978,shreveport,goalkeeper,lille osc,munich,allianz arena olympic stadium munich,2010,robert lally
11185,velimir solveig,andraka,1988,hartford,defender,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
11186,nasreddine dongseung,zallocco,1995,leon,midfield,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
11187,bhuwan percy,bouabdallah,1984,guangzhou,forward,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
11188,graham kukhamay,mccain,1989,barcelona,midfield,a.c. perugia calcio,solna,donbass arena,2013,masum kasprzak
11189,andres yahya,wolin,1980,istanbul,goalkeeper,boavista f.c.,naples,veltins-arena,2014,piera faustini
11190,anke ute,weener,1995,kiev,defender,juventus,salvador,bmo field,2012,ilyoung giese
11191,behcet liu,tomii,1991,myrtle,midfield,acf fiorentina,hamburg,king power stadium,2013,amandio klosowski
11192,jianlin guanghui,rudstrom,1979,des,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
11193,xiaocheng beth,guerriero,1980,harrisburg,forward,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
11194,dongwook valentyn,schupeta,1975,fayetteville,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
11195,klaus nicu,strevell,1979,roanoke,forward,fk partizan,orlando,white hart lane,2013,ryouji dare
11196,gesine tilmann,cagman,1996,corpus,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
11197,shunge wop,latch,1982,guatemala,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
11198,alison pierdaniele,knauff,1992,mobile,defender,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
11199,andres yahya,wolin,1980,istanbul,defender,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2011,xiaolei ronchette
11200,lundy bharathi,remp,1979,elko,defender,fc bayern munich,seattle,san siro stadium,2014,shigetomo abbas
11201,brad zhaofang,dighe,1977,frankfurt,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
11202,cherri toshiaki,musselman,1984,valdosta,goalkeeper,the new saints f.c.,london,santiago bernabeu stadium,2012,mayan tautenhahn
11203,judy brant,prenel,1978,worcester,goalkeeper,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
11204,vijay ravindranath,codenie,1985,montreal,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
11205,dhabaleswar atilio,rahmat,1988,newark,midfield,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
11206,guardian yongjoon,pierro,1994,chattanooga,forward,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
11207,kazumiti pin,ziavras,1980,orange,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
11208,heiner farahangiz,weatherhead,1979,louisville,midfield,royal antwerp f.c.,salvador,bmo field,2011,rashi papadourakis
11209,horace gunnvald,danneberg,1993,guatemala,goalkeeper,s.c. braga,gelsenkirchen,sporting park,2014,bernando jesus
11210,odysseas iara,batz,1980,athens,midfield,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
11211,sava lui,schmerl,1977,las,defender,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
11212,daisy ryotaro,felciano,1976,milan,midfield,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
11213,bhuwan percy,bouabdallah,1984,guangzhou,forward,vfl wolfsburg,solna,allianz arena olympic stadium munich,2011,atsufumi comparetto
11214,cherri toshiaki,musselman,1984,valdosta,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
11215,theordore zhaoqian,devroye,1991,lexington,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
11216,daisy ryotaro,felciano,1976,milan,midfield,borussia monchengladbach,cardiff,st james  park,2012,jeremy cantu
11217,huu shian,abraham,1988,albuquerque,midfield,boavista f.c.,naples,veltins-arena,2014,piera faustini
11218,siranush maris,kameda,1982,gainesville,midfield,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
11219,vassilios rildo,cippico,1997,green,forward,a.c. perugia calcio,solna,donbass arena,2013,atsufumi comparetto
11220,gesine tilmann,cagman,1996,corpus,midfield,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
11221,zizette polina,herger,1980,el,goalkeeper,seattle sounders,dortmund,stadio san paolo,2011,aiqun levergood
11222,zicheng yike,clark,1983,missoula,defender,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
11223,yili junjie,walrath,1988,beaumont,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
11224,vishwani konrad,dingle,1983,casper,defender,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
11225,masahisa prabhav,blaschek,1980,indianapolis,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
11226,errol cetin,fabrizio,1978,shreveport,midfield,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
11227,yerucham yunming,berrebi,1990,dallas,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
11228,yasusi seongyeol,clemm,1997,des,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
11229,zhili vinay,molzberger,1981,florence,goalkeeper,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
11230,rahim barton,kawakami,1993,billings,midfield,sv werder bremen,barcelona,boleyn ground,2014,sigenobu bodagala
11231,gang vivekananda,hofstetter,1983,mobile,midfield,acf fiorentina,hamburg,king power stadium,2013,suranjan sakurai
11232,kazumiti pin,ziavras,1980,orange,defender,montpellier hsc,recife,stade velodrome,2013,bernando jesus
11233,hing seichi,kehrer,1990,conakry,defender,fc spartak moscow,istanbul,jan breydel stadium,2012,olavi gurd
11234,daisy ryotaro,felciano,1976,milan,goalkeeper,lille osc,munich,allianz arena olympic stadium munich,2010,robert lally
11235,tatuo bongki,scofield,1992,birmingham,defender,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
11236,shigeo jitender,ruckebusch,1997,gainesville,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
11237,salim uday,buttyan,1986,beaumont,defender,fk partizan,orlando,white hart lane,2012,ravindra grnarov
11238,ezio roslyn,grems,1987,toronto,midfield,juventus,salvador,bmo field,2010,masum kasprzak
11239,raymond huaiyuan,merico,1985,detroit,forward,lille osc,munich,allianz arena olympic stadium munich,2010,robert lally
11240,yasusi seongyeol,clemm,1997,des,midfield,grasshopper club zurich,moscow,gerhard hanappi stadium,2015,olavi gurd
11241,ryoichi ilan,togni,1992,vienna,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
11242,rudie subbu,hermanns,1992,sao,midfield,juventus,salvador,bmo field,2015,sigenobu bodagala
11243,yili junjie,walrath,1988,beaumont,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
11244,tayloe erven,gewali,1980,dakar,defender,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
11245,masum zhenbing,kwasny,1982,charleston,forward,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
11246,tejwansh klemens,annaratone,1994,shannon,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
11247,gesine tilmann,cagman,1996,corpus,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
11248,jacob efthimis,guoxing,1986,appleton,forward,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
11249,matthey toshihisa,bowhill,1983,colorado,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
11250,gesine tilmann,cagman,1996,corpus,defender,vfl wolfsburg,berlin,westfalenstadion,2011,atsufumi comparetto
11251,gesine tilmann,cagman,1996,corpus,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
11252,jialin huan,rensink,1976,billings,midfield,s.c. braga,gelsenkirchen,sporting park,2013,henryk kochs
11253,toshiro ryouichi,nekvinda,1976,great,midfield,fc midtjylland,houston,stade louis ii,2011,mattan edelhoff
11254,saydean eiichi,alpuente,1983,asheville,forward,fc anzhi makhachkala,hamburg,king power stadium,2013,robert lally
11255,tatuo bongki,scofield,1992,birmingham,forward,s.c. braga,gelsenkirchen,sporting park,2013,shyamala gibbs
11256,ryoichi ilan,togni,1992,vienna,forward,fk partizan,orlando,white hart lane,2013,ryouji dare
11257,omer ponnarasu,savaria,1976,vancouver,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
11258,andres yahya,wolin,1980,istanbul,goalkeeper,a.c. perugia calcio,solna,donbass arena,2014,nabih rios
11259,guardian yongjoon,pierro,1994,chattanooga,midfield,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
11260,sarangan sreerama,borgelt,1994,baltimore,midfield,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
11261,heiner farahangiz,weatherhead,1979,louisville,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
11262,fiora avinash,rosinski,1993,palm,defender,the new saints f.c.,arlington,parc des princes,2014,robbert flach
11263,jinsei ranjeev,blix,1983,cozumel,midfield,wolverhampton wanderers football club,dortmund,stadio san paolo,2013,sigenobu bodagala
11264,elham roy,kupper,1997,toledo,midfield,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
11265,alison pierdaniele,knauff,1992,mobile,defender,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
11266,ryoichi ilan,togni,1992,vienna,midfield,fc spartak moscow,rio de janeiro,stadio olimpico,2012,olavi gurd
11267,dallas chongkye,timkovsky,1988,panama,defender,fk partizan,orlando,white hart lane,2013,ryouji dare
11268,eleftherios maxwell,bollman,1986,brussels,defender,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
11269,gang vivekananda,hofstetter,1983,mobile,defender,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
11270,izak monte,mattison,1992,budapest,midfield,fc kaiserslautern,munich,stadio olimpico,2012,atsufumi comparetto
11271,leelanivas domenico,stolovitch,1975,nassau,defender,p.a.o.k fc,brasilia,king power stadium,2012,kazuhiko claybrook
11272,zengping alissa,touretzky,1983,roanoke,goalkeeper,tianjin teda f.c.,cardiff,estadio da luz,2014,ahsan kliger
11273,klaus nicu,strevell,1979,roanoke,forward,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
11274,daisy ryotaro,felciano,1976,milan,goalkeeper,lille osc,munich,allianz arena olympic stadium munich,2010,robert lally
11275,seungwang haym,scanlon,1984,munich,defender,p.a.o.k fc,brasilia,king power stadium,2012,sreenivas wohr
11276,shigeo jitender,ruckebusch,1997,gainesville,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
11277,woei dongmo,ogawa,1988,aguascalientes,defender,tianjin teda f.c.,cardiff,estadio da luz,2011,ryouji dare
11278,elham roy,kupper,1997,toledo,midfield,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
11279,huajun haijo,zajak,1982,conakry,forward,juventus,salvador,bmo field,2015,sigenobu bodagala
11280,souri bozena,saloma,1996,dothan,goalkeeper,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
11281,yerucham yunming,berrebi,1990,dallas,defender,wolverhampton wanderers football club,glasgow,emirates stadium,2012,zhouhui rubio
11282,zizette polina,herger,1980,el,goalkeeper,seattle sounders,dortmund,stadio san paolo,2011,aiqun levergood
11283,krishnaprasad hiu,llewellyn,1984,nassau,midfield,fc dinamo bucuresti,hamburg,amsterdam arena,2013,mattan edelhoff
11284,nasreddine dongseung,zallocco,1995,leon,midfield,aik solna,mexico city,vicente calderon stadium,2010,shigetomo abbas
11285,mehryar judi,favre,1995,amarillo,midfield,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
11286,dagmar marilde,shackel,1985,memphis,defender,boavista f.c.,naples,veltins-arena,2013,srikanth chimia
11287,zoubida roch,capps,1989,toulouse,goalkeeper,delfino pescara 1936,orlando,king power stadium,2012,robbert flach
11288,wonhee chrysantos,cremilleux,1981,melbourne,defender,new york red bulls,brasilia,san siro stadium,2011,atsuyuki jayaprakash
11289,sylvie nathalie,yang,1983,long,goalkeeper,west ham united f.c.,solna,balaidos,2011,jiangling micheaux
11290,osten bian,gotoda,1993,wilmington,midfield,lille osc,munich,allianz arena olympic stadium munich,2010,robert lally
11291,woei dongmo,ogawa,1988,aguascalientes,defender,boavista f.c.,naples,veltins-arena,2014,piera faustini
11292,basem noemie,ashish,1997,windhoek,midfield,acf fiorentina,hamburg,estadio da luz,2012,atsuyuki jayaprakash
11293,nalvo shaygan,handschuh,1996,missoula,defender,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
11294,surapol yechezkel,noltemeier,1984,reno,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
11295,zizette polina,herger,1980,el,goalkeeper,seattle sounders,dortmund,stadio san paolo,2011,aiqun levergood
11296,mehryar judi,favre,1995,amarillo,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,vagan smallwood
11297,murat luc,kusakabe,1993,cody,midfield,forest green rovers f.c.,solna,allianz arena olympic stadium munich,2012,srikanth chimia
11298,catuscia ivo,miles,1984,guaymas,defender,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
11299,brad zhaofang,dighe,1977,frankfurt,defender,p.a.o.k fc,tokyo,bmo field,2012,xiaomin saoudi
11300,alison pierdaniele,knauff,1992,mobile,defender,fc spartak moscow,istanbul,jan breydel stadium,2011,yki villano
11301,guoren igino,hudelmaier,1979,santiago,midfield,the new saints f.c.,arlington,parc des princes,2012,mayan tautenhahn
11302,dhabaleswar atilio,rahmat,1988,newark,midfield,boavista f.c.,naples,veltins-arena,2015,duckyoung padhye
11303,boijdar michal,yntema,1982,beaumont,midfield,clube de regatas do flamengo,rio de janeiro,stadio olimpico,2013,jeremy cantu
11304,shigeo jitender,ruckebusch,1997,gainesville,defender,toronto fc,stuttgart,camp nou,2014,kazuhiko claybrook
11305,behcet liu,tomii,1991,myrtle,defender,p.a.o.k fc,munich,allianz arena olympic stadium munich,2012,sreenivas wohr
11306,elham roy,kupper,1997,toledo,midfield,fc bayern munich,seattle,san siro stadium,2015,atsufumi comparetto
11307,heiner farahangiz,weatherhead,1979,louisville,midfield,valencia cf,montevideo,constant vanden stock stadium,2011,veit luks
11308,woei dongmo,ogawa,1988,aguascalientes,defender,tianjin teda f.c.,cardiff,estadio da luz,2011,ryouji dare
11309,ernest chiemi,broch,1989,birmingham,defender,west ham united f.c.,solna,balaidos,2013,aiqun levergood
11310,graham kukhamay,mccain,1989,barcelona,midfield,seattle sounders,dortmund,stadio san paolo,2013,nabih rios
11311,zizette polina,herger,1980,el,goalkeeper,seattle sounders,dortmund,stadio san paolo,2011,aiqun levergood
11312,jefferson chenxi,goss,1987,rochester,defender,p.a.o.k fc,brasilia,king power stadium,2012,xiaomin saoudi
11313,yooichi hemant,valette,1976,amarillo,forward,montpellier hsc,recife,stade velodrome,2013,bernando jesus
11314,dongmyun samuel,corvi,1991,portland,forward,juventus,salvador,bmo field,2012,ilyoung giese
11315,tejwansh klemens,annaratone,1994,shannon,defender,aalborg boldspilklub,london,anfield,2014,rosangela ketz
11316,pierre bella,strohmeir,1986,jackson,midfield,the new saints f.c.,arlington,parc des princes,2014,robbert flach
11317,hongsing marla,kubicka,1993,barcelona,goalkeeper,montpellier hsc,recife,stade velodrome,2013,bernando jesus
11318,rohan sander,rezende,1995,providenciales,midfield,royal antwerp f.c.,london,santiago bernabeu stadium,2011,rashi papadourakis
11319,graham kukhamay,mccain,1989,barcelona,midfield,s.c. braga,gelsenkirchen,sporting park,2013,vagan smallwood
