tid,attribute,correct_val
2088,manager,olavi gurd
2089,name,asis sinisa
2089,surname,hennebert
2089,birthyear,1986
2089,birthplace,elko
2089,position,midfield
2089,team,juventus
2089,city,salvador
2089,stadium,bmo field
2089,season,2010
2089,manager,masum kasprzak
2090,name,magne chihping
2090,surname,jungst
2090,birthyear,1990
2090,birthplace,durban
2090,position,forward
2090,team,fc anzhi makhachkala
2090,city,tokyo
2090,stadium,bmo field
2090,season,2013
2090,manager,robert lally
2091,name,nicol kathrin
2091,surname,badache
2091,birthyear,1994
2091,birthplace,key
2091,position,forward
2091,team,lille osc
2091,city,munich
2091,stadium,allianz arena olympic stadium munich
2091,season,2010
2091,manager,robert lally
2092,name,masahisa prabhav
2092,surname,blaschek
2092,birthyear,1980
2092,birthplace,indianapolis
2092,position,midfield
2092,team,fc nordsjelland
2092,city,moscow
2092,stadium,estadio da luz
2092,season,2011
2092,manager,cees gunal
2093,name,yadran mechthild
2093,surname,rayne
2093,birthyear,1983
2093,birthplace,south
2093,position,forward
2093,team,juventus
2093,city,salvador
2093,stadium,bmo field
2093,season,2012
2093,manager,ilyoung giese
2094,name,ryoichi ilan
2094,surname,togni
2094,birthyear,1992
2094,birthplace,vienna
2094,position,midfield
2094,team,juventus
2094,city,salvador
2094,stadium,bmo field
2094,season,2012
2094,manager,ilyoung giese
2095,name,zoubida roch
2095,surname,capps
2095,birthyear,1989
2095,birthplace,toulouse
2095,position,goalkeeper
2095,team,delfino pescara 1936
2095,city,orlando
2095,stadium,king power stadium
2095,season,2012
2095,manager,robbert flach
2096,name,yatsutaka oivind
2096,surname,lebib
2096,birthyear,1998
2096,birthplace,prague
2096,position,defender
2096,team,aalborg boldspilklub
2096,city,london
2096,stadium,anfield
2096,season,2014
2096,manager,rosangela ketz
2097,name,cherri toshiaki
2097,surname,musselman
2097,birthyear,1984
2097,birthplace,valdosta
2097,position,midfield
2097,team,fc spartak moscow
2097,city,istanbul
2097,stadium,jan breydel stadium
2097,season,2011
2097,manager,yki villano
2098,name,rudie subbu
2098,surname,hermanns
2098,birthyear,1992
2098,birthplace,sao
2098,position,midfield
2098,team,juventus
2098,city,salvador
2098,stadium,bmo field
2098,season,2015
2098,manager,sigenobu bodagala
2099,name,clay pawel
2099,surname,kadar
2099,birthyear,1991
2099,birthplace,sarasota
2099,position,defender
2099,team,new york red bulls
2099,city,brasilia
2099,stadium,san siro stadium
2099,season,2011
2099,manager,atsuyuki jayaprakash
2100,name,yadran mechthild
2100,surname,rayne
2100,birthyear,1983
2100,birthplace,south
2100,position,forward
2100,team,juventus
2100,city,salvador
2100,stadium,bmo field
2100,season,2012
2100,manager,ilyoung giese
2101,name,tatsuro kamaljit
2101,surname,specker
2101,birthyear,1994
2101,birthplace,shreveport
2101,position,forward
2101,team,s.c. braga
2101,city,gelsenkirchen
2101,stadium,sporting park
2101,season,2014
2101,manager,bernando jesus
2102,name,matthey toshihisa
2102,surname,bowhill
2102,birthyear,1983
2102,birthplace,colorado
2102,position,midfield
2102,team,acf fiorentina
2102,city,hamburg
2102,stadium,king power stadium
2102,season,2013
2102,manager,amandio klosowski
2103,name,gina kenta
2103,surname,besancenot
2103,birthyear,1976
2103,birthplace,mobile
2103,position,forward
2103,team,seattle sounders
2103,city,dortmund
2103,stadium,stadio san paolo
2103,season,2011
2103,manager,aiqun levergood
2104,name,gina kenta
2104,surname,besancenot
2104,birthyear,1976
2104,birthplace,mobile
2104,position,forward
2104,team,lille osc
2104,city,munich
2104,stadium,allianz arena olympic stadium munich
2104,season,2010
2104,manager,robert lally
2105,name,graham kukhamay
2105,surname,mccain
2105,birthyear,1989
2105,birthplace,barcelona
2105,position,midfield
2105,team,a.c. perugia calcio
2105,city,solna
2105,stadium,donbass arena
2105,season,2013
2105,manager,masum kasprzak
2106,name,ayal waeil
2106,surname,haining
2106,birthyear,1981
2106,birthplace,wichita
2106,position,goalkeeper
2106,team,a.c. perugia calcio
2106,city,solna
2106,stadium,donbass arena
2106,season,2013
2106,manager,masum kasprzak
2107,name,ryoichi ilan
2107,surname,togni
2107,birthyear,1992
2107,birthplace,vienna
2107,position,forward
2107,team,fk partizan
2107,city,orlando
2107,stadium,white hart lane
2107,season,2013
2107,manager,ryouji dare
2108,name,lorrin kazuki
2108,surname,gabalda
2108,birthyear,1991
2108,birthplace,veracruz
2108,position,forward
2108,team,juventus
2108,city,salvador
2108,stadium,bmo field
2108,season,2010
2108,manager,masum kasprzak
2109,name,daisy ryotaro
2109,surname,felciano
2109,birthyear,1976
2109,birthplace,milan
2109,position,midfield
2109,team,royal antwerp f.c.
2109,city,london
2109,stadium,santiago bernabeu stadium
2109,season,2011
2109,manager,rashi papadourakis
2110,name,surjatini joohack
2110,surname,spehner
2110,birthyear,1978
2110,birthplace,new
2110,position,midfield
2110,team,borussia monchengladbach
2110,city,cardiff
2110,stadium,st james  park
2110,season,2012
2110,manager,jeremy cantu
2111,name,woei dongmo
2111,surname,ogawa
2111,birthyear,1988
2111,birthplace,aguascalientes
2111,position,defender
2111,team,boavista f.c.
2111,city,naples
2111,stadium,veltins-arena
2111,season,2014
2111,manager,piera faustini
2112,name,gina kenta
2112,surname,besancenot
2112,birthyear,1976
2112,birthplace,mobile
2112,position,defender
2112,team,clube de regatas do flamengo
2112,city,rio de janeiro
2112,stadium,stadio olimpico
2112,season,2013
2112,manager,jeremy cantu
2113,name,nalvo shaygan
2113,surname,handschuh
2113,birthyear,1996
2113,birthplace,missoula
2113,position,midfield
2113,team,wolverhampton wanderers football club
2113,city,glasgow
2113,stadium,emirates stadium
2113,season,2013
2113,manager,sigenobu bodagala
2114,name,jianghai kiyotoshi
2114,surname,kakuta
2114,birthyear,1989
2114,birthplace,puerto
2114,position,midfield
2114,team,a.c. perugia calcio
2114,city,solna
2114,stadium,donbass arena
2114,season,2014
2114,manager,nabih rios
2115,name,lode anamaria
2115,surname,ruocco
2115,birthyear,1980
2115,birthplace,fresno
2115,position,midfield
2115,team,a.c. perugia calcio
2115,city,solna
2115,stadium,donbass arena
2115,season,2013
2115,manager,atsufumi comparetto
2116,name,mahmut vyjayanti
2116,surname,dedood
2116,birthyear,1984
2116,birthplace,mobile
2116,position,goalkeeper
2116,team,valencia cf
2116,city,munich
2116,stadium,stadio olimpico
2116,season,2011
2116,manager,veit luks
2117,name,sangjin martin
2117,surname,sezan
2117,birthyear,1985
2117,birthplace,lisbon
2117,position,defender
2117,team,clube de regatas do flamengo
2117,city,rio de janeiro
2117,stadium,stadio olimpico
2117,season,2013
2117,manager,jeremy cantu
2118,name,behcet liu
2118,surname,tomii
2118,birthyear,1991
2118,birthplace,myrtle
2118,position,defender
2118,team,p.a.o.k fc
2118,city,munich
2118,stadium,allianz arena olympic stadium munich
2118,season,2012
2118,manager,sreenivas wohr
2119,name,gina kenta
2119,surname,besancenot
2119,birthyear,1976
2119,birthplace,mobile
2119,position,forward
2119,team,lille osc
2119,city,munich
2119,stadium,allianz arena olympic stadium munich
2119,season,2010
2119,manager,robert lally
2120,name,hing seichi
2120,surname,kehrer
2120,birthyear,1990
2120,birthplace,conakry
2120,position,defender
2120,team,fc spartak moscow
2120,city,istanbul
2120,stadium,jan breydel stadium
2120,season,2012
2120,manager,olavi gurd
2121,name,takenobu leighton
2121,surname,derby
2121,birthyear,1989
2121,birthplace,savannah
2121,position,defender
2121,team,juventus
2121,city,salvador
2121,stadium,bmo field
2121,season,2015
2121,manager,sigenobu bodagala
2122,name,rohan sander
2122,surname,rezende
2122,birthyear,1995
2122,birthplace,providenciales
2122,position,midfield
2122,team,royal antwerp f.c.
2122,city,london
2122,stadium,santiago bernabeu stadium
2122,season,2011
2122,manager,rashi papadourakis
2123,name,ruck williams
2123,surname,leenaerts
2123,birthyear,1995
2123,birthplace,nice
2123,position,midfield
2123,team,grasshopper club zurich
2123,city,moscow
2123,stadium,gerhard hanappi stadium
2123,season,2015
2123,manager,olavi gurd
2124,name,judy brant
2124,surname,prenel
2124,birthyear,1978
2124,birthplace,worcester
2124,position,goalkeeper
2124,team,fc spartak moscow
2124,city,istanbul
2124,stadium,jan breydel stadium
2124,season,2011
2124,manager,yki villano
2125,name,roger kazi
2125,surname,kraetzl
2125,birthyear,1990
2125,birthplace,macon
2125,position,midfield
2125,team,sport club internacional
2125,city,montreal
2125,stadium,king power stadium
2125,season,2011
2125,manager,berardo gerber
2126,name,boijdar michal
2126,surname,yntema
2126,birthyear,1982
2126,birthplace,beaumont
2126,position,midfield
2126,team,clube de regatas do flamengo
2126,city,rio de janeiro
2126,stadium,stadio olimpico
2126,season,2013
2126,manager,jeremy cantu
2127,name,magne chihping
2127,surname,jungst
2127,birthyear,1990
2127,birthplace,durban
2127,position,forward
2127,team,fc anzhi makhachkala
2127,city,tokyo
2127,stadium,bmo field
2127,season,2013
2127,manager,robert lally
2128,name,sara jea
2128,surname,villalba
2128,birthyear,1977
2128,birthplace,cancun
2128,position,forward
2128,team,lille osc
2128,city,munich
2128,stadium,allianz arena olympic stadium munich
2128,season,2010
2128,manager,robert lally
2129,name,gennadi ciprian
2129,surname,kubicar
2129,birthyear,1995
2129,birthplace,madrid
2129,position,forward
2129,team,p.a.o.k fc
2129,city,brasilia
2129,stadium,king power stadium
2129,season,2012
2129,manager,kazuhiko claybrook
2130,name,silvio rogelio
2130,surname,keskin
2130,birthyear,1988
2130,birthplace,pasco
2130,position,defender
2130,team,valencia cf
2130,city,montevideo
2130,stadium,constant vanden stock stadium
2130,season,2011
2130,manager,vagan smallwood
2131,name,judy brant
2131,surname,prenel
2131,birthyear,1978
2131,birthplace,worcester
2131,position,goalkeeper
2131,team,fc spartak moscow
2131,city,istanbul
2131,stadium,jan breydel stadium
2131,season,2011
2131,manager,yki villano
2132,name,judy brant
2132,surname,prenel
2132,birthyear,1978
2132,birthplace,worcester
2132,position,goalkeeper
2132,team,vfl wolfsburg
2132,city,solna
2132,stadium,allianz arena olympic stadium munich
2132,season,2011
2132,manager,atsufumi comparetto
2133,name,ayal waeil
2133,surname,haining
2133,birthyear,1981
2133,birthplace,wichita
2133,position,goalkeeper
2133,team,toronto fc
2133,city,stuttgart
2133,stadium,camp nou
2133,season,2014
2133,manager,kazuhiko claybrook
2134,name,saydean eiichi
2134,surname,alpuente
2134,birthyear,1983
2134,birthplace,asheville
2134,position,forward
2134,team,p.a.o.k fc
2134,city,brasilia
2134,stadium,king power stadium
2134,season,2012
2134,manager,sreenivas wohr
2135,name,omer ponnarasu
2135,surname,savaria
2135,birthyear,1976
2135,birthplace,vancouver
2135,position,midfield
2135,team,fc dinamo bucuresti
2135,city,hamburg
2135,stadium,amsterdam arena
2135,season,2013
2135,manager,mattan edelhoff
2136,name,izak monte
2136,surname,mattison
2136,birthyear,1992
2136,birthplace,budapest
2136,position,midfield
2136,team,fc kaiserslautern
2136,city,munich
2136,stadium,stadio olimpico
2136,season,2012
2136,manager,atsufumi comparetto
2137,name,caryl moninder
2137,surname,obermaier
2137,birthyear,1984
2137,birthplace,warsaw
2137,position,forward
2137,team,vfl wolfsburg
2137,city,solna
2137,stadium,allianz arena olympic stadium munich
2137,season,2011
2137,manager,atsufumi comparetto
2138,name,rohan sander
2138,surname,rezende
2138,birthyear,1995
2138,birthplace,providenciales
2138,position,midfield
2138,team,royal antwerp f.c.
2138,city,london
2138,stadium,santiago bernabeu stadium
2138,season,2011
2138,manager,rashi papadourakis
2139,name,suphachai tsukasa
2139,surname,neuwirth
2139,birthyear,1993
2139,birthplace,nashville
2139,position,defender
2139,team,fc midtjylland
2139,city,houston
2139,stadium,stade louis ii
2139,season,2011
2139,manager,mattan edelhoff
2140,name,daisy ryotaro
2140,surname,felciano
2140,birthyear,1976
2140,birthplace,milan
2140,position,midfield
2140,team,valencia cf
2140,city,montevideo
2140,stadium,constant vanden stock stadium
2140,season,2011
2140,manager,veit luks
2141,name,devina qutaibah
2141,surname,schloegel
2141,birthyear,1997
2141,birthplace,charleston
2141,position,goalkeeper
2141,team,royal antwerp f.c.
2141,city,london
2141,stadium,santiago bernabeu stadium
2141,season,2011
2141,manager,rashi papadourakis
2142,name,gururaj emilio
2142,surname,mallorqui
2142,birthyear,1980
2142,birthplace,santiago
2142,position,forward
2142,team,aik solna
2142,city,mexico city
2142,stadium,vicente calderon stadium
2142,season,2010
2142,manager,shigetomo abbas
2143,name,woei dongmo
2143,surname,ogawa
2143,birthyear,1988
2143,birthplace,aguascalientes
2143,position,defender
2143,team,tianjin teda f.c.
2143,city,cardiff
2143,stadium,estadio da luz
2143,season,2011
2143,manager,ryouji dare
2144,name,fortune orestes
2144,surname,waack
2144,birthyear,1989
2144,birthplace,cape
2144,position,forward
2144,team,juventus
2144,city,salvador
2144,stadium,bmo field
2144,season,2010
2144,manager,masum kasprzak
2145,name,drago slava
2145,surname,rael
2145,birthyear,1995
2145,birthplace,dakar
2145,position,goalkeeper
2145,team,juventus
2145,city,salvador
2145,stadium,bmo field
2145,season,2015
2145,manager,sigenobu bodagala
2146,name,jianlin guanghui
2146,surname,rudstrom
2146,birthyear,1979
2146,birthplace,des
2146,position,forward
2146,team,a.c. perugia calcio
2146,city,solna
2146,stadium,donbass arena
2146,season,2014
2146,manager,nabih rios
2147,name,boyan witold
2147,surname,symes
2147,birthyear,1986
2147,birthplace,vail
2147,position,midfield
2147,team,clube de regatas do flamengo
2147,city,rio de janeiro
2147,stadium,stadio olimpico
2147,season,2013
2147,manager,jeremy cantu
2148,name,tatsuro kamaljit
2148,surname,specker
2148,birthyear,1994
2148,birthplace,shreveport
2148,position,forward
2148,team,s.c. braga
2148,city,gelsenkirchen
2148,stadium,sporting park
2148,season,2014
2148,manager,bernando jesus
2149,name,gongzhu youngmok
2149,surname,kubicar
2149,birthyear,1979
2149,birthplace,warsaw
2149,position,midfield
2149,team,delfino pescara 1936
2149,city,orlando
2149,stadium,king power stadium
2149,season,2012
2149,manager,robbert flach
2150,name,abhaya win
2150,surname,senator
2150,birthyear,1978
2150,birthplace,el
2150,position,forward
2150,team,p.a.o.k fc
2150,city,brasilia
2150,stadium,king power stadium
2150,season,2012
2150,manager,xiaomin saoudi
